acc_id,acc_date,acc_state,acc_city,fix_port,source,bus_type,industry_sector,device_category,device_type,tradename_or_generic,manufacturer,num_injured,age_youngest,gender,acc_desc,injury_desc,report,category,mechanical,op_error,employee,notes
911764,3/17/2004,TX,,F,Texas Dept. of Insurance,Amusement park,amusement ride,coaster,Coaster - steel,inverted coaster,Bolliger & Mabillard,1,49,M,Sudden movement,Strain/Sprain,,Abrupt stop/drop/lurch,,,,
911765,3/16/2004,TX,,F,Texas Dept. of Insurance,Amusement park,amusement ride,coaster,Coaster - steel,steel sitdown coaster,Morgan,1,6,F,Slipped on gravel,Slip and fall,,Load/Unload: scrape or stumble,,,,
918056,3/15/2004,CA,Buena Park,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - wooden,wooden coaster,Custom Coasters Int.,1,36,F,"Guest claims that in the middle of ride after a few turns, felt shoulder pain. Guest indicated she was leaving park to seek medical attention.",shoulder pain,,Body pain (normal motion),,,,
911338,3/14/2004,TN,Pigeon Forge,F,United States Consumer Product Safety Commission,Family entertainment center,amusement ride,pendulum,Kamikaze/inverter-type,Hawk,Zamperla,1,50,F,"Over-the-shoulder restraint system failed during ride cycle, fatally ejecting 50-year-old woman.",Death,https://ridesdatabase.org/accident_reports/TN_911338.pdf,Fall: ejection/fall from ride,1,1,,"Local police and a 3rd party PE from California conducted an examination of the ride, noting that alligator clips had been used inside the electrical panel to bypass the ride's safety systems.  The manager/maintenance manager of the facility was the only person who conducted maintenance on the rides and that person had not maintained any type of maintenance log for the ride.  It was the opinion of the PE that the incident occurred because of the following reasons:1. Intentional destruction of the ride safety systems.2. Ride operator innappropriately or inadequately trained.3. At a minimum,  the following standards were violated - ASTM F770 Sections 4.1-4.3 and ASTM F853 Sections 6.1-6.43, and in particular, section 6.3.4."
918723,3/14/2004,CA,Los Angeles,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,spinning,Paratrooper-type,Samba Balloons,Zamperla,1,19,M,"After the ride came to a stop, the guest jumped out of the seating unit before the ride operator came to open the door. The guest twisted his ankle. He was sent to the hospital for x-rays.",twisted ankle,,Load/Unload: scrape or stumble,,,,
920271,3/14/2004,CA,Tracy,F,California Division of Occupational Safety and Health,"Mall, store or restaurant",amusement ride,spinning,Carousel,carousel,,1,,U,Unknown,Unknown,,Unknown (not enough info),,,,
911767,3/13/2004,TX,,P,Texas Dept. of Insurance,Carnival or rental,recreation,play equipment,Slide,Euroslide,,1,5,F,"As she was getting up, her weight on the cushion caused indent, in which father believes she may have tripped over her boot falling forward hitting forehead on fence.",Laceration/bumped forehead,,Impact: hit something in participatory attraction,,,,
912455,3/12/2004,CA,Sacramento,P,California Division of Occupational Safety and Health,Carnival or rental,amusement ride,spinning,Ferris/gondola wheel,Hy 5 Ferris Wheel,Eli Bridge Co.,1,30,F,"Woman was riding with two children.  While unloading, the tub lost contact with the loading platform and the woman fell to the deck.",Victim complained of pain her left side (ribs) and was transported to the hospital via ambulance.,https://ridesdatabase.org/accident_reports/CA_912455.pdf,Load/Unload: injured when vehicle moved,,1,,State inspectors ordered the ride owner to paint a marker on the loading platform as a visual clue to operator that the tub is in the correct load/unload position.
917412,3/8/2004,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Rafting ride,rafting ride,Intamin AG,1,8,M,"While in ride vehicle, guest turned his head to look behind him and hit his mouth on the seat, chipping his tooth.",chipped tooth,,Impact: hit something within ride vehicle,,,,
917951,3/8/2004,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Boat ride,boat ride,In-house,1,8,M,Guest chipped his tooth when he tripped and fell getting out of ride vehicle.,chipped tooth,,Load/Unload: scrape or stumble,,,,
918058,3/7/2004,CA,Buena Park,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - wooden,wooden coaster,Custom Coasters Int.,1,55,M,Guest rode and stated that the lap bar was too tight. He went to first aid 2 hours after the incident because he still had pain in his stomach area. He said he was going to leave the park to go see a doctor.,stomach pain,,Restraint too tight,,,,
911768,3/6/2004,TX,,P,Texas Dept. of Insurance,Carnival or rental,amusement ride,coaster,Coaster - steel,wild mouse,,1,13,M,In car with friend sitting on inside.  Every time car turned pressure from him was applied felt smothered.,Chest Pain,,Collision: patrons collided within vehicle,,,,
918059,3/6/2004,CA,Buena Park,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - wooden,wooden coaster,Custom Coasters Int.,1,40,F,"While riding the ride, guest experienced pain and numbness to left side of her face. She did not report the incident to First Aid until a couple hours later and decided to go to ER for evaluation. She was released shortly afterward.",left face pain and numbness,,Illness or neurological symptoms,,,,
919453,3/6/2004,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,steel sitdown coaster,In-house,3,17,F,4 guests stated they suffered injuries to neck and back during the ride.,Injuries to neck and back.  Treated by private physician.,,Body pain (normal motion),,,,
917949,3/4/2004,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,other attraction,Simulator,motion simulator,In-house,1,70,M,Guest felt nausea and dizziness after riding.,,,Illness or neurological symptoms,,,,
912061,2/28/2004,FL,Orlando,P,Florida Dept. of Agriculture,Carnival or rental,amusement ride,spinning,Claw-type,Spin Out,AmTech Amusements (Tivoli),1,12,F,"On February 28, a 12 year old female complained of dizziness after riding Spin Out.",Her Mother asked that she be transported and she was.,,Illness or neurological symptoms,,,,
912060,2/23/2004,FL,Kissimmee,F,Florida Dept. of Agriculture,Family entertainment center,recreation,go-kart,Go-kart,go kart,,2,8,U,A 49 year old mother and her 8 year old were in a double kart at Kartworld Parks in Kissimmee when they were spun out by another kart and hit the retaining wall.,They both sustained mouth and teeth injuries for which they were treated and released to see a dentist.,,Collision: patron-controlled vehicles,,,,There were no discrepancies found on follow up inspection.
912059,2/22/2004,FL,Orlando,F,Florida Dept. of Agriculture,Amusement park,amusement ride,cars & track rides,Train/tram,El Paso train,Zamperla,1,4,M,A 4 year old male mashed his finger twice when he didn't follow the operator's instructions to keep his hands inside the ride. The operator was going to remove him from the ride when he saw him the second time but it was too late.  He reached down and got his finger between the wheel and the rail on Kiddie Train.,Smashed fingers,,Impact: extremity hit something outside carrier,,,,There were no discrepancies found on follow up inspection.
912058,2/21/2004,FL,Pompano,P,Florida Dept. of Agriculture,Carnival or rental,amusement ride,spinning,Sizzler/scrambler,Sizzler,"Wisdom Industries, Ltd.",1,,M,A young adolescent male sustained a head injury requiring stitches when he slipped on the diamond plating deck of the Sizzler and struck his head on a sweep.,Head injury requiring stitches,,Load/Unload: scrape or stumble,,,,There were no discrepancies found on follow up inspection.
911769,2/20/2004,TX,,P,Texas Dept. of Insurance,Carnival or rental,amusement ride,spinning,Orbiter/octopus-type,Experience,KMG International,1,18,F,Seat turned over when ride came to stop,Twisted,,Unknown (not enough info),1,,,
917295,2/19/2004,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,looping coaster,Intamin AG,1,16,M,Guest alleges back pain after attraction experienced a stop.,back pain,,Unscheduled stop,,,,
912380,2/17/2004,MI,University Center,F,Michigan Dept. of Labor and Economic Growth,Other,water park,water slide,Water slide - undefined,waterslide,,1,17,F,"Employee injured using slide improperly, sitting up instead of lying down.",Laceration above left eyebrow.,,Employee injured,,1,1,Rules were stressed to all staff.
912057,2/16/2004,FL,Dade City,P,Florida Dept. of Agriculture,Carnival or rental,amusement ride,cars & track rides,Track ride,Ring Of Fire,Larson International Inc.,1,,F,An adult female did not raise her hand as requested by the operator's P. A. announcement and sustained a mashed hand when the automatic lap bar came down while on the Ring of Fire ride.,Crushed hand.,,Load/Unload: hit or pinched by restraint,,,,No discrepancies were found on follow up inspection.
917997,2/16/2004,CA,Buena Park,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,Boomerang,Vekoma,1,14,F,Guest claimed she hit her head on shoulder restraint during the course of the ride. Complained of ear pain. Mother notified us on 2/26/04 that daughter saw a doctor and was diagnosed with perforated eardrum in right ear. Mother also stated recent surgery for eardrum injury.,perforated eardrum,,Impact: hit something within ride vehicle,,,,
912056,2/15/2004,FL,Dania Beach,F,Florida Dept. of Agriculture,Family entertainment center,recreation,go-kart,Go-kart,go kart,,1,15,F,"A 15 year old female sustained a laceration on her leg after the go-kart she was in, at Boomers Dania Beach, spun out and was hit head on by another kart.",Laceration to leg,,Collision: patron-controlled vehicles,,,,No discrepancies were found on follow up inspection of the ride.
919450,2/15/2004,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,steel sitdown coaster,In-house,1,20,F,Guest states she injured her left foot while on the ride.,Foot injury.  Treated by personal physician.,,Unknown (not enough info),,,,
912055,2/14/2004,FL,Sebring,P,Florida Dept. of Agriculture,Carnival or rental,amusement ride,spinning,Rotor/gravitron,Gravitron/Starship,"Wisdom Industries, Ltd.",1,15,F,A 15 year old female fell on the steps while exiting Star Ship 2000.,,,Load/Unload: scrape or stumble,,,,There were no discrepancies found on follow up inspection of this ride.
917258,2/14/2004,CA,Riverside,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,cars & track rides,Track ride,dark ride,Sally Corporation,1,13,F,Guest jumped out of the ride and sustained a cut to the forehead and a bloody nose. She was conscious and complained of neck pain.,"cut to forehead, bloody nose",,Load/Unload: scrape or stumble,,,,
